"County","Election District","Election Precinct","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"16","001","003","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"16","001","003","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"16","001","003","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"16","001","003","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"16","001","003","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"16","001","003","Other Write-Ins","BOT","President - Vice Pres","","","Y","4",""
"16","001","003","Ben Cardin","DEM","U.S. Senator           ","","Y","","906",""
"16","001","003","Daniel John Bongino","REP","U.S. Senator           ","","","","393",""
"16","001","003","Dean Ahmad","LIB","U.S. Senator           ","","","","21",""
"16","001","003","S. Rob Sobhani","UNF","U.S. Senator           ","","","","197",""
"16","001","003","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"16","001","003","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"16","001","003","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"16","001","003","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"16","001","003","Other Write-Ins","BOT","U.S. Senator           ","","","Y","1",""
"16","001","003","John Delaney","DEM","U.S. Congress","06","Y","","1015",""
"16","001","003","Roscoe G. Bartlett","REP","U.S. Congress","06","","","433",""
"16","001","003","Nickolaus Mueller","LIB","U.S. Congress","06","","","45",""
"16","001","003","Other Write-Ins","BOT","U.S. Congress","06","","Y","3",""
"16","001","003","Anne K. Albright","BOT","Judge Circuit Court","06","Y","","1086",""
"16","001","003","Michael D. Mason","BOT","Judge Circuit Court","06","Y","","958",""
"16","001","003","Louise G. Scrivener","BOT","Judge Circuit Court","06","Y","","875",""
"16","001","003","Other Write-Ins","BOT","Judge Circuit Court","06","","Y","26",""
"16","001","003","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","1107","152"
"16","001","003","Phil Kauffman","NON","Board of Ed at Large","","Y","","896",""
"16","001","003","Morris Panner","NON","Board of Ed at Large","","","","287",""
"16","001","003","Other Write-Ins","NON","Board of Ed at Large","","","Y","18",""
"16","001","003","Fred Evans","NON","Board of Education     ","002","","","636",""
"16","001","003","Rebecca Smondrowski","NON","Board of Education     ","002","Y","","582",""
"16","001","003","Other Write-Ins","NON","Board of Education     ","002","","Y","8",""
"16","001","003","Christopher Barclay","NON","Board of Education     ","004","Y","","696",""
"16","001","003","Annita Seckinger","NON","Board of Education     ","004","","","482",""
"16","001","003","Other Write-Ins","NON","Board of Education     ","004","","Y","9",""
"16","001","004","Barack Obama","DEM","President - Vice Pres","","Y","","791",""
"16","001","004","Mitt Romney","REP","President - Vice Pres","","","","379",""
"16","001","004","Gary Johnson","LIB","President - Vice Pres","","","","23",""
"16","001","004","Jill Stein","GRN","President - Vice Pres","","","","6",""
"16","001","004","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"16","001","004","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"16","001","004","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"16","001","004","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"16","001","004","Santa Claus","IND","President - Vice Pres","","","Y","0",""
